Student_ID,Gender,Institution,Level,Course,CGPA,WAEC_Grades,UTME_Score
S45720,Female,UniIlorin,300,Law,3.68,5 A's,198
S45721,Female,Unizik,300,Computer Science,3.01,6 D's,277
S45722,Female,Uniport,400,Medicine,4.11,9 B's,272
S45723,Female,Unizik,100,Engineering,1.18,8 D's,198
S45724,Male,Uniben,100,Economics,1.63,6 D's,399
S45725,Female,Unilag,300,Medicine,3.31,5 B's,152
S45726,Male,Unilag,100,Computer Science,1.29,5 B's,
S45727,Male,UniIlorin,300,Computer Science,1.12,5 C's,190
S45728,Female,UniJos,100,Law,4.12,,not available
S45729,Male,UniJos,300,Computer Science,4.91,7 C's,261
S45730,Other,Unilag,200,Law,3.95,8 C's,177
S45731,Male,Uniport,300,Law,1,6 A's,206
S45732,Female,UniIbadan,400,Accounting,,9 D's,278
S45733,Male,UniJos,300,Accounting,1.73,,239
S45734,Male,UniIlorin,400,Computer Science,2.11,8 B's,324
S45735,Male,Uniport,100,Economics,1.35,6 D's,331
S45736,Male,UniIlorin,400,Economics,2.33,5 B's,397
S45737,Male,UniIlorin,400,Computer Science,2.48,8 C's,269
S45738,Female,UniIbadan,100,Engineering,2.86,9 A's,261
S45739,Male,UniJos,300,Economics,4.58,7 B's,256
S45740,Male,Uniport,100,Engineering,3.47,9 B's,253
S45741,Male,UniIlorin,100,Law,2.21,8 A's,213
S45742,Male,UniIbadan,400,Law,2.62,8 D's,306
S45743,Female,Unizik,400,Medicine,3.78,7 C's,179
S45744,Male,UniIlorin,400,Computer Science,,7 C's,240
S45745,Male,Unilag,300,Economics,2.02,5 B's,251
S45746,Female,Unilag,400,Medicine,4.06,9 A's,NaN
S45747,Female,UniJos,100,Engineering,1.43,5 B's,251
S45748,Other,UniJos,100,Medicine,1.33,7 B's,196
S45749,,Unizik,200,Economics,3.35,7 C's,386
S45750,Male,UniIbadan,200,Engineering,4.74,6 B's,230
S45751,Male,Uniport,400,Economics,4.19,6 A's,354
S45752,Female,Unilag,200,Computer Science,1.14,6 C's,384
S45753,Female,Unizik,100,Economics,3.52,8 B's,267
S45754,Male,Uniport,200,Medicine,3.68,5 A's,230
S45755,Male,Uniben,400,Law,4.53,8 A's,220
S45756,Female,Uniport,200,Computer Science,3.66,9 B's,254
S45757,Male,UniIbadan,200,Accounting,1.75,7 B's,174
S45758,Male,UniJos,300,Law,3.37,8 C's,335
S45759,,Uniport,300,Medicine,2.97,5 D's,218
S45760,Female,Unilag,300,Law,1.22,8 B's,215
S45761,Male,Uniben,100,Law,,6 A's,177
S45762,Male,UniIbadan,100,Law,4.48,6 B's,317
S45763,Female,Uniben,200,Accounting,2.78,8 B's,199
S45764,Female,Uniport,300,Economics,2.29,6 B's,283
S45765,Female,Unilag,400,Medicine,,7 B's,151
S45766,Female,Unizik,300,Engineering,3.71,8 B's,289
S45767,,UniJos,400,Medicine,2.02,5 A's,372
S45768,Female,Unizik,100,Medicine,3.41,8 C's,150
S45769,Female,Unilag,400,Accounting,2.25,8 A's,302
S45770,Female,UniJos,200,Accounting,2.59,7 C's,174
S45771,Female,Unizik,400,Accounting,4.78,8 A's,369
S45772,Other,Unilag,200,Law,3.56,8 C's,270
S45773,Female,Uniben,300,Economics,1.43,7 C's,272
S45774,Male,UniJos,100,Law,3.89,9 C's,152
S45775,Female,Uniben,400,Computer Science,3.82,9 C's,240
S45776,Female,Unizik,400,Computer Science,2.96,8 D's,176
S45777,Male,Unilag,400,Accounting,1.62,,327
S45778,Female,Uniport,300,Accounting,abc,,349
S45779,Female,Unizik,400,Medicine,1.14,9 C's,not available
S45780,Female,UniJos,100,Economics,4.84,9 C's,NaN
S45781,Female,UniIlorin,200,Accounting,3.25,5 D's,376
S45782,Male,Uniben,300,Medicine,,6 C's,208
S45783,Female,Unizik,300,Economics,1.23,6 A's,202
S45784,Male,UniIlorin,100,Medicine,1.42,5 D's,207
S45785,Female,UniIlorin,100,Medicine,3.27,8 A's,365
S45786,Female,Uniben,400,Computer Science,1.59,9 C's,375
S45787,Female,UniIlorin,100,Law,2.85,9 D's,NaN
S45788,Male,UniIlorin,100,Law,,7 C's,394
S45789,Male,Uniport,100,Computer Science,3,7 B's,253
S45790,Female,Uniport,200,Engineering,3.19,6 A's,219
S45791,Male,UniIbadan,100,Law,4.62,9 A's,324
S45792,Female,Uniben,300,Economics,4.83,9 C's,370
S45793,Female,Unizik,300,Economics,2.85,8 B's,208
S45794,Male,Uniben,100,Medicine,4.09,7 C's,399
S45795,Female,UniIlorin,100,Medicine,4.69,8 A's,389
S45796,Male,UniIlorin,300,Computer Science,1.35,9 C's,220
S45797,Male,Unizik,400,Engineering,1.36,7 C's,231
S45798,Male,Unizik,300,Economics,,6 A's,352
S45799,Female,Uniben,400,Computer Science,NaN,6 D's,231
S45800,Male,Uniport,100,Accounting,1.8,6 D's,266
S45801,Male,UniIbadan,400,Accounting,4,7 B's,abc
S45802,Female,UniJos,200,Economics,3.01,6 A's,250
S45803,Male,Uniport,300,Computer Science,2.19,9 A's,295
S45804,Female,UniJos,200,Medicine,1.85,6 A's,288
S45805,Male,Uniport,200,Computer Science,3.58,8 D's,308
S45806,Female,Uniport,200,Computer Science,not available,5 C's,276
S45807,Male,UniIbadan,100,Computer Science,4.96,6 C's,306
S45808,Male,Unilag,100,Economics,abc,8 B's,274
S45809,Female,UniIlorin,200,Economics,3.54,9 D's,362
S45810,Male,Unilag,200,Computer Science,1.6,5 A's,264
S45811,Male,Unilag,400,Economics,4.12,9 B's,360
S45812,Male,Uniben,100,Medicine,2.87,5 C's,271
S45813,Female,Unilag,200,Medicine,2.61,8 B's,359
S45814,Female,UniIlorin,300,Law,1.02,6 B's,264
S45815,Female,UniIlorin,400,Law,1.96,8 D's,352
S45816,Male,Unizik,100,Medicine,3.66,8 D's,192
S45817,Male,UniIlorin,300,Engineering,NaN,5 A's,232
S45818,Male,UniIlorin,200,Economics,3.83,6 B's,NaN
S45819,Male,Uniport,100,Economics,4.42,8 A's,266
S45820,Male,UniIbadan,400,Engineering,2.68,8 B's,378
S45821,Male,UniJos,200,Law,2.7,7 C's,253
S45822,Female,UniIlorin,300,Engineering,3.76,5 C's,203
S45823,Female,Unilag,300,Computer Science,2.09,8 B's,390
S45824,Female,Unizik,100,Medicine,3.69,9 D's,283
S45825,,Unilag,400,Accounting,2.36,8 B's,272
S45826,Female,Uniport,300,Engineering,3.27,5 A's,322
S45827,Female,UniIbadan,100,Law,3.88,9 B's,218
S45828,Male,UniIlorin,400,Computer Science,2.18,5 C's,198
S45829,Male,Unilag,300,Economics,2.78,7 B's,279
S45830,Male,Unilag,400,Medicine,4.1,6 D's,183
S45831,Male,Uniport,300,Law,2.29,9 C's,352
S45832,Male,Unizik,300,Computer Science,2.13,8 D's,151
S45833,Male,UniIlorin,100,Law,1.69,9 B's,380
S45834,Male,UniIlorin,300,Computer Science,4.81,,
S45835,Male,UniIbadan,300,Medicine,3.66,9 C's,339
S45836,Male,Unilag,100,Economics,1.03,5 D's, 
S45837,Female,UniIlorin,100,Economics,2.05,5 C's,324
S45838,Male,UniIbadan,400,Medicine,3.26,7 B's,345
S45839,Male,Uniport,300,Law,2.07,6 D's,392
S45840,Female,UniIlorin,300,Engineering,4.02,9 C's,318
S45841,Female,UniJos,200,Engineering,2.04,5 B's,179
S45842,Male,UniIbadan,100,Law,2.67,5 C's,341
S45843,Male,UniJos,400,Law,abc,7 C's,214
S45844,Female,Unizik,400,Medicine,4.55,5 B's,NaN
S45845,Male,UniIlorin,300,Accounting,3.61,9 B's,not available
S45846,,Unizik,200,Law,abc,5 B's,362
S45847,Male,UniJos,200,Economics,4.08,9 C's,320
S45848,Male,UniIbadan,300,Law,2.94,5 B's,285
S45849,Male,UniJos,400,Accounting,2.3,,305
S45850,Female,Unilag,200,Computer Science,3.91,,344
S45851,Male,Unilag,300,Law,2.64,8 C's,400
S45852,Male,UniJos,200,Economics,2.33,9 A's,347
S45853,Female,UniIbadan,300,Engineering,3.25,8 D's, 
S45854,Male,UniJos,200,Law,2.38,8 D's,abc
S45855,Female,Uniport,400,Economics,4.66,8 D's,169
S45856,Male,UniJos,300,Medicine,,7 B's,298
S45857,Male,Uniben,100,Economics,2.67,7 B's,266
S45858,Female,Uniport,200,Engineering, ,7 B's,207
S45859,Male,Unilag,100,Accounting,2.74,8 B's,184
S45860,Female,Unilag,200,Economics,2.4,5 D's,278
S45861,Male,UniIbadan,400,Economics,1.87,9 B's,192
S45862,Male,Unilag,200,Computer Science,abc,8 B's,399
S45863,Male,Unilag,300,Computer Science,3.9,6 A's,
S45864,Male,Unilag,300,Engineering,2.94,6 A's,361
S45865,Female,Unilag,200,Law,2.35,6 B's,169
S45866,Male,UniIbadan,100,Economics,3.03,5 B's,291
S45867,Female,Unizik,100,Computer Science,3.4,8 C's,178
S45868,Male,Unizik,200,Medicine,4.68,6 B's,179
S45869,Male,Uniben,300,Law,4.32,6 B's,234
S45870,Female,UniIbadan,200,Medicine,2.99,8 C's,350
S45871,Female,UniJos,100,Economics,,7 B's,173
S45872,Male,Uniben,400,Law,3.95,6 D's,213
S45873,Male,Uniben,100,Accounting,NaN,,250
S45874,Male,UniJos,200,Economics,2.23,5 D's,293
S45875,Male,Unizik,400,Economics,abc,,309
S45876,Female,Uniben,100,Medicine,3.48,5 D's,242
S45877,,Uniport,300,Economics,2.23,9 B's,160
S45878,Female,Unilag,300,Engineering,2.39,5 D's,389
S45879,Male,UniIlorin,400,Engineering,3.06,6 A's,231
S45880,Female,UniJos,100,Accounting,2.75,9 C's,293
S45881,Female,UniIbadan,100,Economics,1.25,6 A's,NaN
S45882,Male,UniIlorin,200,Economics,2.75,6 D's,276
S45883,Female,Uniport,300,Law,2.89,, 
S45884,Female,UniJos,200,Engineering,3.48,6 D's,353
S45885,Female,Uniport,200,Accounting,4.94,5 C's,336
S45886,Male,Unilag,200,Law,4.58,8 B's,305
S45887,Female,Unizik,400,Accounting,1.56,9 A's,284
S45888,Female,UniJos,300,Law,1.09,8 B's,342
S45889,Female,Uniben,200,Engineering,1.24,5 C's,151
S45890,Female,Unilag,200,Economics,3.61,5 C's,359
S45891,Female,Unilag,400,Law,1.95,9 B's,316
S45892,Male,UniJos,400,Accounting, ,,382
S45893,Male,Uniben,200,Economics,2.11,8 A's,397
S45894,Male,UniJos,200,Accounting,1.44,9 A's,184
S45895,Male,Uniport,100,Law,1.14,8 C's,250
S45896,Male,Uniben,100,Accounting, ,6 C's,368
S45897,Male,Unilag,200,Law,3.82,5 C's,262
S45898,Male,Unizik,200,Medicine,,5 C's,360
S45899,Female,UniIbadan,100,Engineering,1.39,6 A's,
S45900,Female,UniIbadan,300,Engineering,1.47,9 B's,196
S45901,Male,Uniben,200,Law,4.12,9 A's,153
S45902,Male,Unizik,200,Accounting,3.08,6 D's,308
S45903,Female,Unizik,100,Engineering,,9 C's,260
S45904,Male,Uniben,300,Computer Science,3.93,8 D's,206
S45905,Female,Unilag,300,Economics,1.61,8 D's,400
S45906,Female,Unilag,300,Law,2.73,5 A's,257
S45907,Other,UniJos,100,Medicine,2.94,9 A's,239
S45908,Male,UniIbadan,300,Medicine,2.63,6 B's,249
S45909,Male,Uniben,200,Law,2.99,6 D's,232
S45910,Female,UniIlorin,200,Economics,1.23,5 D's,336
S45911,Female,UniIbadan,300,Medicine,3.77,5 D's,380
S45912,Female,UniIbadan,400,Computer Science,1.55,6 A's,291
S45913,Female,UniIbadan,200,Economics,2.33,7 B's,197
S45914,Male,Unilag,400,Computer Science,4.65,8 B's,389
S45915,Male,UniJos,200,Law,3.24,5 A's,395
S45916,Female,Uniport,200,Computer Science,3.5,7 B's,247
S45917,Female,Uniben,100,Engineering,4.2,8 D's,315
S45918,Female,Uniport,300,Medicine,1.31,5 D's,256
S45919,Female,Uniport,200,Economics,1.07,8 B's,234
S45920,Male,Uniport,400,Engineering,1.72,5 D's,162
S45921,Female,UniJos,200,Accounting,1.88,8 D's,321
S45922,Male,Unilag,300,Computer Science,not available,7 C's,164
S45923,Other,Unizik,400,Accounting,2.93,6 B's,185
S45924,Male,Uniport,200,Engineering,4.12,7 C's,191
S45925,Male,Unizik,100,Law,4.69,7 B's,400
S45926,Male,Unizik,400,Engineering,2.05,5 D's,292
S45927,Female,UniJos,200,Accounting,1.94,9 C's,302
S45928,Female,UniJos,400,Computer Science,1.21,9 D's,166
S45929,,Uniport,100,Law,3.29,6 B's,186
S45930,Male,UniIbadan,300,Engineering,4.5,8 D's,287
S45931,,UniIlorin,400,Computer Science,1.95,6 A's,343
S45932,Male,UniIlorin,100,Engineering,4.17,6 A's,219
S45933,Female,Unilag,100,Engineering,2.29,6 C's,262
S45934,Female,UniJos,200,Computer Science,4.49,5 B's,347
S45935,Male,Unilag,100,Law,,7 C's,271
S45936,Male,Uniport,200,Medicine,3.29,,179
S45937,Male,Unizik,100,Medicine,3.32,8 B's, 
S45938,Male,UniIbadan,400,Law,1.8,9 B's,396
S45939,Male,Unilag,300,Accounting,4.79,,232
S45940,Female,Uniport,100,Law,,,167
S45941,Female,UniIlorin,300,Medicine,3.54,6 B's,359
S45942,Female,Unizik,400,Medicine,4.63,9 A's,385
S45943,Male,Unilag,400,Economics,2.53,9 C's,326
S45944,Male,UniIlorin,300,Medicine,NaN,,396
S45945,Female,Uniben,400,Law,3.47,6 D's,254
S45946,Male,UniIlorin,400,Computer Science,2.28,8 C's,380
S45947,Female,UniJos,300,Engineering,1.61,6 A's,295
S45948,Female,UniIlorin,200,Accounting,4.26,8 B's,297
S45949,Female,Uniben,400,Computer Science, ,8 D's,260
S45950,Male,Unilag,300,Medicine,3.85,9 A's,348
S45951,Female,Uniben,300,Medicine,4.34,5 D's,213
S45952,Male,UniIbadan,100,Law,1.8,8 B's, 
S45953,Female,Unizik,300,Computer Science,4.95,5 C's, 
S45954,Female,Unilag,400,Engineering,2.06,9 D's,367
S45955,Male,UniIlorin,200,Medicine,4.8,6 D's,189
S45956,Male,UniIlorin,100,Economics,2.63,8 D's,364
S45957,Female,UniJos,300,Medicine,4.54,7 B's,300
S45958,Female,UniIbadan,200,Law,3.07,6 B's,296
S45959,Male,UniIlorin,100,Computer Science,1.22,5 A's,224
S45960,Male,UniIbadan,400,Economics,4.79,8 A's,273
S45961,Male,Uniport,300,Computer Science,3.48,5 B's,287
S45962,Female,Uniport,200,Engineering,3.84,5 C's,320
S45963,Male,Uniport,200,Computer Science,3.27,8 D's,251
S45964,Female,Unilag,200,Engineering,3.72,8 C's,186
S45965,Female,UniIlorin,300,Medicine,4.07,6 A's,229
S45966,Female,Uniben,200,Engineering,2.39,6 D's,
S45967,Male,UniIlorin,400,Medicine,4.66,6 D's,369
S45968,Male,Unizik,300,Economics,2.95,8 A's,165
S45969,Male,Unizik,400,Medicine, ,5 C's,272
S45970,Male,Unilag,400,Computer Science,1.86,5 A's,177
S45971,,Uniben,200,Medicine,3.21,7 B's,383
S45972,Male,UniIbadan,100,Medicine,4.02,5 D's,200
S45973,Male,Uniport,200,Economics,4.29,7 B's,204
S45974,Male,Unizik,300,Law,4.07,6 C's,244
S45975,Male,Unilag,300,Accounting,2.23,8 C's,319
S45976,Male,Uniben,200,Computer Science,4.97,5 A's,169
S45977,Female,UniIlorin,100,Computer Science,2.96,8 A's,181
S45978,Male,UniIbadan,200,Computer Science, ,6 A's,271
S45979,Male,UniJos,300,Medicine,NaN,8 A's,377
S45980,Male,Uniport,300,Medicine,3.15,8 D's,not available
S45981,Female,Unilag,100,Engineering,4.05,8 D's,351
S45982,Female,Uniport,100,Law,2.99,8 D's,206
S45983,Female,Uniben,400,Engineering,2.24,7 C's,378
S45984,Male,Uniben,100,Medicine,2.3,9 B's,322
S45985,Male,Uniben,400,Computer Science,2.56,8 A's,272
S45986,Female,Uniport,100,Engineering,2.76,5 D's,325
S45987,Female,UniIlorin,300,Accounting,2.69,6 A's,309
S45988,Male,Uniport,400,Law,1.44,8 A's,276
S45989,Male,Uniport,100,Medicine,2.06,9 C's,272
S45990,Female,Unilag,300,Accounting,3.65,9 B's,250
S45991,Male,Uniben,300,Law,1.04,8 A's,188
S45992,Male,UniIlorin,400,Law,3.3,9 D's,266
S45993,Male,UniIlorin,100,Accounting,3.46,9 D's,302
S45994,Male,UniIbadan,400,Law,4.46,6 A's,326
S45995,Female,Uniport,400,Accounting,3.73,6 B's,216
S45996,Male,Uniben,300,Engineering,3.53,8 D's,269
S45997,Female,UniJos,300,Engineering,4.3,8 D's,155
S45998,Female,Unilag,100,Medicine,3.15,5 C's,
S45999,Female,UniJos,400,Engineering,4.51,,322
S46000,Male,Uniport,300,Medicine,2.14,9 D's,386
S46001,Female,UniIlorin,300,Engineering,3.73,7 C's,368
S46002,Female,Unilag,200,Accounting,2.41,7 C's,235
S46003,Male,Uniport,300,Accounting, ,7 B's,396
S46004,Male,UniIbadan,300,Computer Science,3.86,6 C's,345
S46005,Female,Uniben,100,Accounting,4.84,9 A's,253
S46006,Female,UniJos,100,Medicine,2.46,9 C's,339
S46007,Male,UniIbadan,300,Economics,abc,5 C's,275
S46008,Male,UniJos,100,Economics,3.57,7 C's,207
S46009,Female,UniIlorin,100,Engineering,3.79,,308
S46010,Female,Uniben,100,Engineering,1.27,7 C's, 
S46011,Female,Uniport,100,Engineering,4.43,8 A's,297
S46012,Female,UniJos,300,Computer Science,3.74,9 A's,153
S46013,Male,Unizik,200,Medicine,1.75,5 B's,359
S46014,Male,Uniport,100,Law,4.09,7 C's,269
S46015,Female,UniIlorin,300,Accounting,1.98,9 D's,357
S46016,Female,Uniport,400,Accounting,1.33,9 D's,311
S46017,Male,Unizik,100,Computer Science,2.67,9 C's,161
S46018,,Unilag,200,Computer Science,1.44,5 D's,166
S46019,Male,UniIbadan,100,Engineering,1.23,,174
S46020,,Unizik,100,Engineering,2.85,5 C's,253
S46021,Male,Unilag,200,Law,3.39,7 C's,187
S46022,Female,UniIbadan,400,Law,1.53,8 C's,152
S46023,Male,Uniport,100,Medicine,1.17,5 B's,191
S46024,Female,UniJos,300,Medicine,4.56,7 B's,159
S46025,Male,Uniport,100,Engineering,1.21,9 C's,177
S46026,Female,UniIbadan,100,Economics,4.21,8 A's,391
S46027,Male,Uniben,300,Law,3.25,8 D's,290
S46028,Male,Uniben,400,Computer Science,1.1,8 C's,209
S46029,Female,UniIlorin,300,Economics, ,7 C's,245
S46030,Female,Unilag,300,Accounting,2.77,8 D's,194
S46031,Female,UniJos,200,Economics,not available,8 D's,154
S46032,Female,UniJos,400,Law,2.09,5 C's,167
S46033,Female,Uniben,400,Medicine,4.11,6 B's,294
S46034,Female,Uniport,400,Accounting,4.07,,164
S46035,Female,Unizik,300,Engineering,2.68,5 A's,273
S46036,Female,Uniben,400,Medicine,1.26,8 C's,297
S46037,Male,UniIlorin,200,Engineering,3.76,7 B's, 
S46038,Male,UniJos,100,Economics,1.37,8 A's,329
S46039,Female,Uniport,300,Accounting,NaN,8 B's,274
S46040,Male,UniJos,100,Computer Science,1.36,6 B's,168
S46041,Other,UniIlorin,400,Engineering,4.57,6 C's,166
S46042,Female,UniIbadan,200,Engineering,abc,6 B's,245
S46043,Female,Unizik,100,Computer Science,1.72,8 A's,176
S46044,Male,Unilag,300,Accounting,4.87,9 B's,279
S46045,Female,Uniben,200,Accounting,3.89,5 C's,abc
S46046,Female,Uniport,100,Accounting,4.69,9 B's,356
S46047,Male,UniIbadan,100,Economics,4.02,8 A's,286
S46048,Female,Uniben,400,Accounting,3.24,8 A's,302
S46049,Female,UniJos,100,Medicine,3.42,5 D's,220
S46050,Male,Uniport,300,Computer Science,1.36,5 B's,384
S46051,Female,UniJos,200,Economics,1.43,6 A's,288
S46052,Male,Uniben,400,Medicine,1.76,9 D's,389
S46053,Male,Unilag,300,Accounting,not available,5 D's,281
S46054,Male,Unilag,300,Computer Science,1.18,9 D's,232
S46055,Male,Uniben,200,Engineering,NaN,6 A's,259
S46056,Female,Uniben,100,Medicine,not available,9 D's,383
S46057,Female,UniIbadan,300,Accounting,1.75,9 A's,268
S46058,Male,Uniport,200,Law,2.17,6 B's,230
S46059,Male,UniJos,300,Economics, ,5 D's,314
S46060,Male,Uniben,200,Economics,not available,,242
S46061,,UniIlorin,200,Accounting,2.51,6 D's,320
S46062,Male,Uniport,100,Computer Science,abc,6 B's,332
S46063,Male,UniJos,200,Medicine,,6 C's,208
S46064,Female,UniIbadan,100,Engineering,3.03,9 B's,215
S46065,Male,UniIlorin,300,Economics,3.35,5 B's,NaN
S46066,Female,UniIbadan,200,Engineering,4.72,9 B's,309
S46067,Female,UniIbadan,400,Accounting,3.1,,180
S46068,Male,Unilag,200,Accounting,2.23,7 C's,202
S46069,Female,Unizik,400,Computer Science,2.78,7 B's,334
S46070,Male,UniJos,200,Engineering,4.95,5 C's,321
S46071,Male,UniIlorin,100,Economics,1.48,8 A's,316
S46072,Male,UniIlorin,100,Accounting,1.21,5 C's,300
S46073,Female,Uniben,200,Engineering,3.83,9 C's,179
S46074,Female,UniIbadan,300,Medicine,2.41,5 D's,322
S46075,Male,UniJos,100,Computer Science,1.43,8 B's,368
S46076,Female,Uniport,400,Accounting,1.01,,252
S46077,Female,Uniben,100,Economics,3.68,9 B's,158
S46078,Female,UniIbadan,300,Computer Science,2.69,7 C's,318
S46079,Female,Unilag,200,Medicine,4.95,5 A's,337
S46080,Male,Uniport,200,Medicine,4.39,6 D's,168
S46081,Male,UniIlorin,100,Computer Science,abc,6 B's,338
S46082,Male,UniIbadan,400,Computer Science,3.38,7 C's,363
S46083,,Unizik,400,Computer Science,3.42,6 B's, 
S46084,Female,Unilag,400,Economics,2.31,5 B's,313
S46085,Male,UniIlorin,100,Engineering,2.61,8 D's,210
S46086,Female,UniIbadan,300,Law,not available,9 D's,153
S46087,Male,UniIbadan,300,Accounting,2.7,8 D's,244
S46088,Male,UniIbadan,300,Engineering,2.24,5 C's,169
S46089,Female,UniIlorin,100,Medicine,3.36,6 A's,313
S46090,Female,Unizik,200,Law,1.57,,380
S46091,Male,UniIbadan,400,Medicine,1.97,8 D's,205
S46092,Female,UniIlorin,300,Law,4.94,5 B's,330
S46093,Male,UniJos,300,Computer Science,3.25,6 A's,371
S46094,Female,Unizik,300,Medicine,2.85,8 C's,384
S46095,Male,Unizik,200,Medicine,2.81,8 B's,367
S46096,Female,Unizik,200,Accounting,3.75,9 B's,abc
S46097,Male,Uniport,200,Engineering,2.97,9 A's,191
S46098,Male,UniIbadan,100,Accounting,1.61,,255
S46099,Female,Unilag,300,Medicine,not available,8 C's,330
S46100,Male,Uniben,300,Accounting,3.29,5 A's,389
S46101,Male,UniJos,400,Computer Science,2.08,8 A's,NaN
S46102,Female,Unizik,400,Medicine,1.74,5 A's,179
S46103,Male,Unilag,100,Engineering,3.14,5 C's,333
S46104,,Unilag,200,Engineering,2.16,8 D's,163
S46105,Male,Unizik,100,Engineering,2.44,5 B's,194
S46106,Female,Uniport,300,Medicine,3.92,7 C's,243
S46107,Male,Uniben,200,Engineering,4.99,8 C's,328
S46108,Male,UniIbadan,300,Medicine,3.14,9 D's,347
S46109,Male,Unizik,400,Law,1.27,5 D's,379
S46110,Male,Uniben,100,Accounting,3.93,6 A's,159
S46111,Female,Uniport,400,Computer Science,4.05,8 B's,368
S46112,Other,Unilag,300,Accounting,not available,8 A's,329
S46113,Male,Uniport,300,Computer Science,3.19,6 B's,250
S46114,Female,UniIlorin,300,Medicine,4.43,5 A's,
S46115,Female,UniJos,300,Accounting,4.05,6 D's,186
S46116,Female,Unilag,200,Computer Science,1.17,6 B's,361
S46117,Male,Uniport,100,Law,2.71,9 D's,324
S46118,Other,Uniben,400,Accounting,2.79,8 D's,195
S46119,Female,UniIlorin,100,Computer Science,,6 D's,181
S46120,Female,UniIlorin,400,Medicine,4.85,7 C's,386
S46121,Female,UniIlorin,200,Computer Science,abc,6 D's,258
S46122,Male,UniIlorin,300,Accounting,NaN,9 C's,235
S46123,Female,Uniport,200,Accounting,2.41,6 B's,296
S46124,Female,Unizik,100,Law,3.35,9 A's,387
S46125,Female,Unilag,300,Economics,2.8,9 B's,184
S46126,Male,Unilag,400,Engineering,abc,7 B's,264
S46127,Female,Uniport,100,Law,1.09,9 B's,268
S46128,Female,UniIlorin,300,Law,4.66,,173
S46129,Female,Uniben,100,Law,4.99,6 D's,217
S46130,Male,Uniport,200,Law,1.22,,156
S46131,Male,Unilag,400,Medicine,1.05,8 B's,356
S46132,Female,Unilag,400,Engineering,1.65,6 D's,261
S46133,Male,UniIbadan,100,Computer Science,2.52,9 A's,260
S46134,Female,Unizik,300,Accounting,1.97,9 C's,281
S46135,,Unizik,100,Law,1.05,5 D's,398
S46136,Female,Unilag,200,Law,4.95,9 D's,266
S46137,Female,UniIlorin,200,Accounting,4.92,6 D's,284
S46138,Female,Unizik,200,Medicine,1.79,9 C's,282
S46139,Female,Unizik,400,Economics,4.68,6 B's,262
S46140,Female,Unizik,100,Computer Science,3.85,8 C's,288
S46141,Male,Uniben,300,Computer Science,4.62,9 B's,205
S46142,Male,UniIlorin,300,Accounting,4.28,6 B's,160
S46143,Male,Unizik,400,Accounting,4.67,9 A's,260
S46144,Female,UniIlorin,200,Law,4.72,5 B's,307
S46145,Female,Uniben,100,Accounting,1.05,9 C's,265
S46146,Female,Unilag,300,Economics,2.09,5 C's,246
S46147,Male,Unilag,300,Engineering,3.29,7 B's,297
S46148,Male,Uniben,400,Accounting,2.28,7 B's,246
S46149,Female,UniJos,400,Engineering,4.22,7 C's,not available
S46150,Female,Unilag,300,Accounting,1.08,8 C's,184
